,game_pk,at_bat_number,runner_id,pitcher_id,catcher_id,successful_sb,runner_sprint_speed,pitch_tempo,sb_att_rate,lead_dist_gained_opp,lead_dist_gained_att,pop_time,exchange_time,arm_strength,cs_aa_per_throw
659,718214,9,671277,656731,682626,1,27.2,17.326,0.004901960784313725,3.94795972,10.796666667,1.944807692,0.659865385,80.619809615,-0.04195229315052164
660,716411,20,641658,664192,682626,1,29.8,16.974,0.013422818791946308,0.8336434779999999,13.1915,1.944807692,0.659865385,80.619809615,-0.04195229315052164
661,718546,38,665923,676130,682626,1,29.7,14.68,0.029166666666666667,5.096545045,13.550285714000001,1.944807692,0.659865385,80.619809615,-0.04195229315052164
662,716355,18,596117,676130,682626,1,28.1,14.68,0.029166666666666667,5.096545045,13.550285714000001,1.944807692,0.659865385,80.619809615,-0.04195229315052164
663,718186,22,657041,453286,682626,1,29.3,15.984000000000002,0.015250544662309368,4.231399072,9.974857143,1.944807692,0.659865385,80.619809615,-0.04195229315052164
664,717230,34,545121,453286,682626,0,27.0,15.984000000000002,0.015250544662309368,4.231399072,9.974857143,1.944807692,0.659865385,80.619809615,-0.04195229315052164
665,718135,59,668227,493603,682626,1,28.4,17.77,0.07222222222222223,6.082860759,12.834307692000001,1.944807692,0.659865385,80.619809615,-0.04195229315052164
666,717812,7,656582,673540,682626,0,27.1,16.086,0.022304832713754646,3.5916023619999997,10.937166667,1.944807692,0.659865385,80.619809615,-0.04195229315052164
667,716988,46,669707,676130,682626,1,28.4,14.68,0.029166666666666667,5.096545045,13.550285714000001,1.944807692,0.659865385,80.619809615,-0.04195229315052164
668,717454,10,673490,434378,682626,1,28.5,16.977999999999998,0.011029411764705885,4.309443114,13.028333332999999,1.944807692,0.659865385,80.619809615,-0.04195229315052164
669,717309,55,680776,641627,682626,1,29.5,13.421,0.060402684563758385,4.0805869569999995,11.642222222000001,1.944807692,0.659865385,80.619809615,-0.04195229315052164
670,718565,63,642180,493603,682626,1,28.9,17.77,0.07222222222222223,6.082860759,12.834307692000001,1.944807692,0.659865385,80.619809615,-0.04195229315052164
671,717134,52,663630,657585,682626,1,28.7,17.505,0.0273972602739726,4.388984848,10.0765,1.944807692,0.659865385,80.619809615,-0.04195229315052164
672,717021,24,645277,500779,682626,1,27.6,15.639000000000001,0.010830324909747292,2.109223529,10.273,1.944807692,0.659865385,80.619809615,-0.04195229315052164
673,716876,38,660670,500779,682626,0,28.0,15.639000000000001,0.010830324909747292,2.109223529,10.273,1.944807692,0.659865385,80.619809615,-0.04195229315052164
674,717281,71,664238,605447,672386,1,27.7,15.815,0.04,4.2724672130000005,10.5318,1.982818182,0.6360465120000001,76.73032681800001,-0.01886867552286736
675,717769,34,669720,621244,672386,0,27.5,15.547,0.016722408026755852,4.530605119,10.4197,1.982818182,0.6360465120000001,76.73032681800001,-0.01886867552286736
676,718134,12,664056,605135,672386,1,28.8,17.011,0.02157164869029276,4.024905565,10.478285714,1.982818182,0.6360465120000001,76.73032681800001,-0.01886867552286736
677,717496,14,693049,605135,672386,0,26.9,17.011,0.02157164869029276,4.024905565,10.478285714,1.982818182,0.6360465120000001,76.73032681800001,-0.01886867552286736
678,718556,41,670764,666201,672386,1,28.2,17.845,0.021428571428571432,4.392440945,11.734222222,1.982818182,0.6360465120000001,76.73032681800001,-0.01886867552286736
679,718363,36,666211,605135,672386,0,27.1,17.011,0.02157164869029276,4.024905565,10.478285714,1.982818182,0.6360465120000001,76.73032681800001,-0.01886867552286736
680,717041,21,663538,621244,672386,1,28.5,15.547,0.016722408026755852,4.530605119,10.4197,1.982818182,0.6360465120000001,76.73032681800001,-0.01886867552286736
681,717910,67,624413,663878,672386,1,26.0,15.632,0.052287581699346414,4.110152318,12.842125,1.982818182,0.6360465120000001,76.73032681800001,-0.01886867552286736
682,716566,89,596115,663855,672386,1,28.8,17.32,0.008264462809917356,3.686375,9.8655,1.982818182,0.6360465120000001,76.73032681800001,-0.01886867552286736
683,716587,42,543257,592332,672386,1,27.8,16.712,0.03272727272727273,4.585459838999999,11.706444444,1.982818182,0.6360465120000001,76.73032681800001,-0.01886867552286736
684,717281,58,677594,657024,672386,1,29.6,16.217,0.04142011834319527,4.51419375,10.218714286,1.982818182,0.6360465120000001,76.73032681800001,-0.01886867552286736
685,718164,44,641343,663878,672386,1,27.2,15.632,0.052287581699346414,4.110152318,12.842125,1.982818182,0.6360465120000001,76.73032681800001,-0.01886867552286736
686,718719,24,677951,621244,672386,1,30.5,15.547,0.016722408026755852,4.530605119,10.4197,1.982818182,0.6360465120000001,76.73032681800001,-0.01886867552286736
687,717468,40,462101,621244,672386,0,26.5,15.547,0.016722408026755852,4.530605119,10.4197,1.982818182,0.6360465120000001,76.73032681800001,-0.01886867552286736
688,717741,54,608671,657024,672386,1,28.9,16.217,0.04142011834319527,4.51419375,10.218714286,1.982818182,0.6360465120000001,76.73032681800001,-0.01886867552286736
689,718032,10,668227,666201,672386,1,28.4,17.845,0.021428571428571432,4.392440945,11.734222222,1.982818182,0.6360465120000001,76.73032681800001,-0.01886867552286736
690,717871,35,667452,592332,672386,1,28.4,16.712,0.03272727272727273,4.585459838999999,11.706444444,1.982818182,0.6360465120000001,76.73032681800001,-0.01886867552286736
691,716748,53,453568,554340,672386,1,27.6,15.79,0.02010050251256281,3.466964103,10.21425,1.982818182,0.6360465120000001,76.73032681800001,-0.01886867552286736
692,718087,78,656775,663878,672386,0,28.0,15.632,0.052287581699346414,4.110152318,12.842125,1.982818182,0.6360465120000001,76.73032681800001,-0.01886867552286736
693,717805,79,650489,605447,672386,1,28.6,15.815,0.04,4.2724672130000005,10.5318,1.982818182,0.6360465120000001,76.73032681800001,-0.01886867552286736
694,716492,51,518934,663878,672386,1,25.6,15.632,0.052287581699346414,4.110152318,12.842125,1.982818182,0.6360465120000001,76.73032681800001,-0.01886867552286736
695,716748,31,666134,579328,672386,1,28.4,16.047,0.012307692307692308,2.08819661,11.001375,1.982818182,0.6360465120000001,76.73032681800001,-0.01886867552286736
696,717060,32,594777,592332,672386,0,25.0,16.712,0.03272727272727273,4.585459838999999,11.706444444,1.982818182,0.6360465120000001,76.73032681800001,-0.01886867552286736
697,717256,37,681546,605135,672386,1,28.9,17.011,0.02157164869029276,4.024905565,10.478285714,1.982818182,0.6360465120000001,76.73032681800001,-0.01886867552286736
698,718670,34,570482,605135,672386,1,26.2,17.011,0.02157164869029276,4.024905565,10.478285714,1.982818182,0.6360465120000001,76.73032681800001,-0.01886867552286736
699,718244,50,664761,663878,672386,1,26.6,15.632,0.052287581699346414,4.110152318,12.842125,1.982818182,0.6360465120000001,76.73032681800001,-0.01886867552286736
700,718077,61,664040,641672,672386,1,27.3,15.159,0.030612244897959183,3.914307692,10.801666667000001,1.982818182,0.6360465120000001,76.73032681800001,-0.01886867552286736
701,716479,49,666139,605135,672386,1,28.8,17.011,0.02157164869029276,4.024905565,10.478285714,1.982818182,0.6360465120000001,76.73032681800001,-0.01886867552286736
702,718077,7,677551,605135,672386,0,27.5,17.011,0.02157164869029276,4.024905565,10.478285714,1.982818182,0.6360465120000001,76.73032681800001,-0.01886867552286736
703,718044,50,622534,663878,672386,1,28.3,15.632,0.052287581699346414,4.110152318,12.842125,1.982818182,0.6360465120000001,76.73032681800001,-0.01886867552286736
704,716726,68,665923,605447,672386,1,29.7,15.815,0.04,4.2724672130000005,10.5318,1.982818182,0.6360465120000001,76.73032681800001,-0.01886867552286736
705,716403,18,664314,605135,672386,1,29.3,17.011,0.02157164869029276,4.024905565,10.478285714,1.982818182,0.6360465120000001,76.73032681800001,-0.01886867552286736
706,718622,56,663837,657024,672386,0,29.1,16.217,0.04142011834319527,4.51419375,10.218714286,1.982818182,0.6360465120000001,76.73032681800001,-0.01886867552286736
707,716990,48,681082,554340,672386,1,28.8,15.79,0.02010050251256281,3.466964103,10.21425,1.982818182,0.6360465120000001,76.73032681800001,-0.01886867552286736
708,717929,53,516782,605135,672386,1,27.1,17.011,0.02157164869029276,4.024905565,10.478285714,1.982818182,0.6360465120000001,76.73032681800001,-0.01886867552286736
709,717564,64,666165,605447,672386,0,27.4,15.815,0.04,4.2724672130000005,10.5318,1.982818182,0.6360465120000001,76.73032681800001,-0.01886867552286736
710,717871,11,667452,592332,672386,1,28.4,16.712,0.03272727272727273,4.585459838999999,11.706444444,1.982818182,0.6360465120000001,76.73032681800001,-0.01886867552286736
711,718032,58,677551,643256,672386,1,27.5,14.499,0.03225806451612903,3.747107143,9.4315,1.982818182,0.6360465120000001,76.73032681800001,-0.01886867552286736
712,716616,65,694497,670950,672386,1,29.6,15.364,0.00746268656716418,3.645076305,6.2825,1.982818182,0.6360465120000001,76.73032681800001,-0.01886867552286736
713,718392,34,677594,666201,672386,0,29.6,17.845,0.021428571428571432,4.392440945,11.734222222,1.982818182,0.6360465120000001,76.73032681800001,-0.01886867552286736
714,718501,14,665161,621244,672386,1,29.4,15.547,0.016722408026755852,4.530605119,10.4197,1.982818182,0.6360465120000001,76.73032681800001,-0.01886867552286736
715,718657,72,650859,542914,672386,1,27.3,15.347999999999999,0.013513513513513514,3.2522916669999997,8.679,1.982818182,0.6360465120000001,76.73032681800001,-0.01886867552286736
716,718392,42,672284,666201,672386,1,28.0,17.845,0.021428571428571432,4.392440945,11.734222222,1.982818182,0.6360465120000001,76.73032681800001,-0.01886867552286736
717,717186,52,683002,663878,672386,1,28.8,15.632,0.052287581699346414,4.110152318,12.842125,1.982818182,0.6360465120000001,76.73032681800001,-0.01886867552286736
718,718032,17,670042,666201,672386,1,28.8,17.845,0.021428571428571432,4.392440945,11.734222222,1.982818182,0.6360465120000001,76.73032681800001,-0.01886867552286736
719,717929,21,592192,605135,672386,1,27.9,17.011,0.02157164869029276,4.024905565,10.478285714,1.982818182,0.6360465120000001,76.73032681800001,-0.01886867552286736
720,718392,22,672284,666201,672386,1,28.0,17.845,0.021428571428571432,4.392440945,11.734222222,1.982818182,0.6360465120000001,76.73032681800001,-0.01886867552286736
721,716641,60,677951,554340,672386,1,30.5,15.79,0.02010050251256281,3.466964103,10.21425,1.982818182,0.6360465120000001,76.73032681800001,-0.01886867552286736
722,717186,15,622761,605135,672386,1,30.1,17.011,0.02157164869029276,4.024905565,10.478285714,1.982818182,0.6360465120000001,76.73032681800001,-0.01886867552286736
723,717822,20,666397,670950,672386,1,27.0,15.364,0.00746268656716418,3.645076305,6.2825,1.982818182,0.6360465120000001,76.73032681800001,-0.01886867552286736
724,716726,45,680869,621244,672386,1,29.0,15.547,0.016722408026755852,4.530605119,10.4197,1.982818182,0.6360465120000001,76.73032681800001,-0.01886867552286736
725,718032,28,670764,666201,672386,1,28.2,17.845,0.021428571428571432,4.392440945,11.734222222,1.982818182,0.6360465120000001,76.73032681800001,-0.01886867552286736
726,716566,37,677800,605135,672386,1,26.7,17.011,0.02157164869029276,4.024905565,10.478285714,1.982818182,0.6360465120000001,76.73032681800001,-0.01886867552286736
727,717805,53,572191,641672,672386,1,28.7,15.159,0.030612244897959183,3.914307692,10.801666667000001,1.982818182,0.6360465120000001,76.73032681800001,-0.01886867552286736
728,718719,51,670032,621244,672386,1,27.6,15.547,0.016722408026755852,4.530605119,10.4197,1.982818182,0.6360465120000001,76.73032681800001,-0.01886867552286736
729,716368,27,686668,663978,543877,1,29.9,13.895999999999999,0.028571428571428567,3.770333333,7.495,1.9518275859999998,0.623172414,77.592213793,0.01045007134833854
730,717275,16,687799,628317,543877,1,28.9,16.667,0.03546099290780142,3.6251717560000003,10.3967,1.9518275859999998,0.623172414,77.592213793,0.01045007134833854
731,717541,64,622761,661395,543877,1,30.1,15.7,0.031413612565445025,4.61776087,12.281666667,1.9518275859999998,0.623172414,77.592213793,0.01045007134833854
732,718557,38,683011,641154,543877,1,28.4,15.972000000000001,0.011214953271028037,4.268407115,12.088666667,1.9518275859999998,0.623172414,77.592213793,0.01045007134833854
733,717155,58,575929,680739,543877,1,26.7,14.161,0.04807692307692308,4.096659794,9.4024,1.9518275859999998,0.623172414,77.592213793,0.01045007134833854
734,717665,61,666152,661395,543877,1,29.2,15.7,0.031413612565445025,4.61776087,12.281666667,1.9518275859999998,0.623172414,77.592213793,0.01045007134833854
735,718136,43,678246,663558,543877,0,27.9,17.044,0.007194244604316547,1.864230769,11.42,1.9518275859999998,0.623172414,77.592213793,0.01045007134833854
736,718209,37,666624,543243,543877,0,28.6,16.308,0.015414258188824663,3.7103734439999996,9.5625,1.9518275859999998,0.623172414,77.592213793,0.01045007134833854
737,716867,42,608671,641154,543877,1,28.9,15.972000000000001,0.011214953271028037,4.268407115,12.088666667,1.9518275859999998,0.623172414,77.592213793,0.01045007134833854
738,717913,71,671289,605347,543877,1,28.6,16.21,0.014492753623188406,4.024984375,10.399333333,1.9518275859999998,0.623172414,77.592213793,0.01045007134833854
739,717621,33,665155,641927,543877,0,27.2,13.468,0.016203703703703703,3.88983715,8.156285714,1.9518275859999998,0.623172414,77.592213793,0.01045007134833854
740,717588,38,671739,628317,543877,1,28.8,16.667,0.03546099290780142,3.6251717560000003,10.3967,1.9518275859999998,0.623172414,77.592213793,0.01045007134833854
741,718572,34,683011,641816,543877,1,28.4,14.354000000000001,0.02884615384615385,4.270821053,6.746333333,1.9518275859999998,0.623172414,77.592213793,0.01045007134833854
742,717458,3,623993,641927,543877,0,26.7,13.468,0.016203703703703703,3.88983715,8.156285714,1.9518275859999998,0.623172414,77.592213793,0.01045007134833854
743,717665,4,457759,543243,543877,1,25.1,16.308,0.015414258188824663,3.7103734439999996,9.5625,1.9518275859999998,0.623172414,77.592213793,0.01045007134833854
744,716410,40,667670,573204,543877,1,27.1,16.227999999999998,0.0576923076923077,1.871297872,9.543333333,1.9518275859999998,0.623172414,77.592213793,0.01045007134833854
745,718224,9,665742,641154,543877,1,26.8,15.972000000000001,0.011214953271028037,4.268407115,12.088666667,1.9518275859999998,0.623172414,77.592213793,0.01045007134833854
746,717510,21,677951,657746,543877,1,30.5,14.179,0.011111111111111113,3.809898833,12.157666667,1.9518275859999998,0.623172414,77.592213793,0.01045007134833854
747,716839,56,543760,661395,543877,0,28.7,15.7,0.031413612565445025,4.61776087,12.281666667,1.9518275859999998,0.623172414,77.592213793,0.01045007134833854
748,716867,65,677649,680739,543877,1,29.1,14.161,0.04807692307692308,4.096659794,9.4024,1.9518275859999998,0.623172414,77.592213793,0.01045007134833854
749,718572,65,683011,660896,543877,1,28.4,16.229,0.02985074626865672,4.25665625,9.08,1.9518275859999998,0.623172414,77.592213793,0.01045007134833854
750,718387,59,677951,643377,543877,1,30.5,16.195999999999998,0.02304147465437788,4.178306533,9.4886,1.9518275859999998,0.623172414,77.592213793,0.01045007134833854
751,718136,32,681546,543243,543877,1,28.9,16.308,0.015414258188824663,3.7103734439999996,9.5625,1.9518275859999998,0.623172414,77.592213793,0.01045007134833854
752,717379,39,643393,657746,543877,1,26.1,14.179,0.011111111111111113,3.809898833,12.157666667,1.9518275859999998,0.623172414,77.592213793,0.01045007134833854
753,716717,24,664702,543243,543877,0,29.2,16.308,0.015414258188824663,3.7103734439999996,9.5625,1.9518275859999998,0.623172414,77.592213793,0.01045007134833854
754,718714,14,516416,628317,543877,1,27.4,16.667,0.03546099290780142,3.6251717560000003,10.3967,1.9518275859999998,0.623172414,77.592213793,0.01045007134833854
755,716796,61,665926,641941,543877,1,29.2,16.811,0.017241379310344827,4.71415,11.626,1.9518275859999998,0.623172414,77.592213793,0.01045007134833854
756,717106,60,664983,643377,543877,1,29.9,16.195999999999998,0.02304147465437788,4.178306533,9.4886,1.9518275859999998,0.623172414,77.592213793,0.01045007134833854
757,716976,74,668731,680739,543877,1,29.0,14.161,0.04807692307692308,4.096659794,9.4024,1.9518275859999998,0.623172414,77.592213793,0.01045007134833854
758,717409,19,669397,628317,543877,1,27.9,16.667,0.03546099290780142,3.6251717560000003,10.3967,1.9518275859999998,0.623172414,77.592213793,0.01045007134833854
759,718557,59,650402,641941,543877,0,26.4,16.811,0.017241379310344827,4.71415,11.626,1.9518275859999998,0.623172414,77.592213793,0.01045007134833854
760,717198,31,686681,628317,543877,1,27.3,16.667,0.03546099290780142,3.6251717560000003,10.3967,1.9518275859999998,0.623172414,77.592213793,0.01045007134833854
761,716410,63,665923,572971,543877,0,29.7,15.905999999999999,0.0075187969924812035,1.395,5.066,1.9518275859999998,0.623172414,77.592213793,0.01045007134833854
762,717988,2,543807,641927,543877,0,27.8,13.468,0.016203703703703703,3.88983715,8.156285714,1.9518275859999998,0.623172414,77.592213793,0.01045007134833854
763,716796,62,686823,641941,543877,1,28.3,16.811,0.017241379310344827,4.71415,11.626,1.9518275859999998,0.623172414,77.592213793,0.01045007134833854
764,718242,53,665487,643377,543877,1,29.3,16.195999999999998,0.02304147465437788,4.178306533,9.4886,1.9518275859999998,0.623172414,77.592213793,0.01045007134833854
765,717588,5,660670,628317,543877,1,28.0,16.667,0.03546099290780142,3.6251717560000003,10.3967,1.9518275859999998,0.623172414,77.592213793,0.01045007134833854
766,718362,8,658668,543243,543877,1,28.6,16.308,0.015414258188824663,3.7103734439999996,9.5625,1.9518275859999998,0.623172414,77.592213793,0.01045007134833854
767,716976,76,663837,680739,543877,0,29.1,14.161,0.04807692307692308,4.096659794,9.4024,1.9518275859999998,0.623172414,77.592213793,0.01045007134833854
768,716724,48,676801,657248,641680,0,28.2,16.622,0.05172413793103448,4.0088113210000005,8.984666667,1.969018868,0.707830189,81.248361321,0.08661324531139215
769,717801,46,642350,600917,641680,0,29.8,16.281,0.01818181818181818,3.8695192310000004,12.944666667,1.969018868,0.707830189,81.248361321,0.08661324531139215
770,716440,40,683021,592351,641680,0,26.0,15.727,0.02873563218390805,4.379044715,9.7608,1.969018868,0.707830189,81.248361321,0.08661324531139215
771,718424,65,656413,622250,641680,1,29.1,15.870999999999999,0.017094017094017096,3.8911858410000004,10.745,1.969018868,0.707830189,81.248361321,0.08661324531139215
772,716772,62,664057,657248,641680,1,29.2,16.622,0.05172413793103448,4.0088113210000005,8.984666667,1.969018868,0.707830189,81.248361321,0.08661324531139215
773,718126,59,660670,622250,641680,1,28.0,15.870999999999999,0.017094017094017096,3.8911858410000004,10.745,1.969018868,0.707830189,81.248361321,0.08661324531139215
774,717675,17,640449,543135,641680,1,27.7,15.572000000000001,0.02884615384615385,4.4463341839999995,9.68425,1.969018868,0.707830189,81.248361321,0.08661324531139215
775,717450,21,657041,571760,641680,1,29.3,13.639000000000001,0.019342359767891684,1.521658635,10.9227,1.969018868,0.707830189,81.248361321,0.08661324531139215
776,718694,41,668939,594798,641680,0,27.0,14.085,0.08928571428571429,3.669849057,9.9244,1.969018868,0.707830189,81.248361321,0.08661324531139215
777,718490,16,668843,592351,641680,0,27.0,15.727,0.02873563218390805,4.379044715,9.7608,1.969018868,0.707830189,81.248361321,0.08661324531139215
778,716562,15,666310,641540,641680,1,27.4,12.96,0.015209125475285171,3.917972222,10.954875,1.969018868,0.707830189,81.248361321,0.08661324531139215
779,717879,70,657557,519293,641680,0,26.9,16.746,0.0273972602739726,1.118474074,12.06975,1.969018868,0.707830189,81.248361321,0.08661324531139215
780,716637,51,665923,571760,641680,0,29.7,13.639000000000001,0.019342359767891684,1.521658635,10.9227,1.969018868,0.707830189,81.248361321,0.08661324531139215
781,717450,40,682928,681982,641680,1,28.6,14.704,0.03773584905660377,4.564362745,8.66325,1.969018868,0.707830189,81.248361321,0.08661324531139215
782,718453,13,668843,594798,641680,1,27.0,14.085,0.08928571428571429,3.669849057,9.9244,1.969018868,0.707830189,81.248361321,0.08661324531139215
783,718630,2,677951,571760,641680,1,30.5,13.639000000000001,0.019342359767891684,1.521658635,10.9227,1.969018868,0.707830189,81.248361321,0.08661324531139215
784,716783,33,542364,641540,641680,0,27.2,12.96,0.015209125475285171,3.917972222,10.954875,1.969018868,0.707830189,81.248361321,0.08661324531139215
785,718001,23,622761,571760,641680,1,30.1,13.639000000000001,0.019342359767891684,1.521658635,10.9227,1.969018868,0.707830189,81.248361321,0.08661324531139215
786,716950,46,668930,608717,641680,1,29.5,15.965,0.022950819672131147,4.146935943,11.044428571,1.969018868,0.707830189,81.248361321,0.08661324531139215
787,717450,55,669743,681982,641680,0,28.8,14.704,0.03773584905660377,4.564362745,8.66325,1.969018868,0.707830189,81.248361321,0.08661324531139215
788,718424,17,621028,592351,641680,0,28.0,15.727,0.02873563218390805,4.379044715,9.7608,1.969018868,0.707830189,81.248361321,0.08661324531139215
789,718726,19,656775,592351,641680,1,28.0,15.727,0.02873563218390805,4.379044715,9.7608,1.969018868,0.707830189,81.248361321,0.08661324531139215
790,718552,15,665161,571760,641680,1,29.4,13.639000000000001,0.019342359767891684,1.521658635,10.9227,1.969018868,0.707830189,81.248361321,0.08661324531139215
791,716533,23,646240,656756,641680,1,26.0,17.218,0.018867924528301886,1.900259259,12.620999999999999,1.969018868,0.707830189,81.248361321,0.08661324531139215
792,718539,23,681987,594798,641680,1,29.6,14.085,0.08928571428571429,3.669849057,9.9244,1.969018868,0.707830189,81.248361321,0.08661324531139215
793,717542,4,663656,543135,641680,0,26.6,15.572000000000001,0.02884615384615385,4.4463341839999995,9.68425,1.969018868,0.707830189,81.248361321,0.08661324531139215
794,718075,68,457705,642546,641680,1,28.4,14.731,0.010752688172043013,3.867797753,12.959000000000001,1.969018868,0.707830189,81.248361321,0.08661324531139215
795,716562,14,686823,641540,641680,0,28.3,12.96,0.015209125475285171,3.917972222,10.954875,1.969018868,0.707830189,81.248361321,0.08661324531139215
796,716818,37,542364,592351,641680,1,27.2,15.727,0.02873563218390805,4.379044715,9.7608,1.969018868,0.707830189,81.248361321,0.08661324531139215
797,716772,24,668904,453286,641680,1,28.2,15.984000000000002,0.015250544662309368,4.231399072,9.974857143,1.969018868,0.707830189,81.248361321,0.08661324531139215
798,716446,11,672284,543135,641680,1,28.0,15.572000000000001,0.02884615384615385,4.4463341839999995,9.68425,1.969018868,0.707830189,81.248361321,0.08661324531139215
799,716867,14,668904,571760,641680,0,28.2,13.639000000000001,0.019342359767891684,1.521658635,10.9227,1.969018868,0.707830189,81.248361321,0.08661324531139215
800,717346,51,622534,666208,641680,0,28.3,17.327,0.045454545454545456,4.797454545,7.513,1.969018868,0.707830189,81.248361321,0.08661324531139215
801,717484,33,624414,592351,641680,0,27.7,15.727,0.02873563218390805,4.379044715,9.7608,1.969018868,0.707830189,81.248361321,0.08661324531139215
802,718562,13,663656,592351,641680,1,26.6,15.727,0.02873563218390805,4.379044715,9.7608,1.969018868,0.707830189,81.248361321,0.08661324531139215
803,717484,7,680776,592351,641680,1,29.5,15.727,0.02873563218390805,4.379044715,9.7608,1.969018868,0.707830189,81.248361321,0.08661324531139215
804,717465,45,682928,674003,641680,1,28.6,13.904000000000002,0.012345679012345678,1.969763514,8.183,1.969018868,0.707830189,81.248361321,0.08661324531139215
805,718453,22,642180,594798,641680,1,28.9,14.085,0.08928571428571429,3.669849057,9.9244,1.969018868,0.707830189,81.248361321,0.08661324531139215
806,718669,63,663538,621368,641680,1,28.5,16.02,0.038461538461538464,1.70312,11.0215,1.969018868,0.707830189,81.248361321,0.08661324531139215
807,718275,16,570482,543135,641680,0,26.2,15.572000000000001,0.02884615384615385,4.4463341839999995,9.68425,1.969018868,0.707830189,81.248361321,0.08661324531139215
808,716575,31,672356,592351,641680,1,28.1,15.727,0.02873563218390805,4.379044715,9.7608,1.969018868,0.707830189,81.248361321,0.08661324531139215
809,717801,39,623912,600917,641680,1,27.8,16.281,0.01818181818181818,3.8695192310000004,12.944666667,1.969018868,0.707830189,81.248361321,0.08661324531139215
810,717827,45,668227,675921,641680,1,28.4,16.486,0.125,5.566857142999999,10.7615,1.969018868,0.707830189,81.248361321,0.08661324531139215
811,718552,29,665161,571760,641680,1,29.4,13.639000000000001,0.019342359767891684,1.521658635,10.9227,1.969018868,0.707830189,81.248361321,0.08661324531139215
812,717255,62,663656,675921,641680,1,26.6,16.486,0.125,5.566857142999999,10.7615,1.969018868,0.707830189,81.248361321,0.08661324531139215
813,718669,18,641355,527048,641680,1,28.3,13.752,0.0023640661938534283,1.4649375,10.625,1.969018868,0.707830189,81.248361321,0.08661324531139215
814,716783,79,596019,519293,641680,1,28.2,16.746,0.0273972602739726,1.118474074,12.06975,1.969018868,0.707830189,81.248361321,0.08661324531139215
815,716637,34,643393,571760,641680,1,26.1,13.639000000000001,0.019342359767891684,1.521658635,10.9227,1.969018868,0.707830189,81.248361321,0.08661324531139215
816,716397,19,664059,656756,641680,1,29.2,17.218,0.018867924528301886,1.900259259,12.620999999999999,1.969018868,0.707830189,81.248361321,0.08661324531139215
817,716562,42,608070,641540,641680,1,27.8,12.96,0.015209125475285171,3.917972222,10.954875,1.969018868,0.707830189,81.248361321,0.08661324531139215
818,717514,46,667452,657248,641680,1,28.4,16.622,0.05172413793103448,4.0088113210000005,8.984666667,1.969018868,0.707830189,81.248361321,0.08661324531139215
819,718217,13,669127,543135,641680,0,28.4,15.572000000000001,0.02884615384615385,4.4463341839999995,9.68425,1.969018868,0.707830189,81.248361321,0.08661324531139215
820,717554,12,676801,592351,641680,1,28.2,15.727,0.02873563218390805,4.379044715,9.7608,1.969018868,0.707830189,81.248361321,0.08661324531139215
821,718615,51,681987,594798,641680,1,29.6,14.085,0.08928571428571429,3.669849057,9.9244,1.969018868,0.707830189,81.248361321,0.08661324531139215
822,718217,25,665923,543135,641680,0,29.7,15.572000000000001,0.02884615384615385,4.4463341839999995,9.68425,1.969018868,0.707830189,81.248361321,0.08661324531139215
823,716668,58,666134,573124,663698,1,28.4,15.265999999999998,0.01818181818181818,2.1535389609999998,9.736333333,2.018454545,0.7738181820000001,81.514244545,0.04631668779663388
824,718511,39,641658,502171,663698,1,29.8,13.668,0.024096385542168683,4.441159091,12.733111111,2.018454545,0.7738181820000001,81.514244545,0.04631668779663388
825,716668,15,656248,690986,663698,0,27.3,13.289000000000001,0.027027027027027032,2.311408451,8.91025,2.018454545,0.7738181820000001,81.514244545,0.04631668779663388
826,718571,69,668731,663546,663698,1,29.0,12.943,0.011627906976744186,3.6322,8.515,2.018454545,0.7738181820000001,81.514244545,0.04631668779663388
827,718585,22,663837,640455,663698,1,29.1,13.884,0.009569377990430622,1.8079246230000001,13.62725,2.018454545,0.7738181820000001,81.514244545,0.04631668779663388
828,718199,75,606466,518397,663698,1,27.6,17.137999999999998,0.04316546762589928,1.7823828130000001,13.1884,2.018454545,0.7738181820000001,81.514244545,0.04631668779663388
829,718169,53,672515,657277,663698,1,27.2,13.130999999999998,0.03903345724907063,5.405386588,12.230761905,2.018454545,0.7738181820000001,81.514244545,0.04631668779663388
830,718612,31,681546,502171,663698,0,28.9,13.668,0.024096385542168683,4.441159091,12.733111111,2.018454545,0.7738181820000001,81.514244545,0.04631668779663388
831,718478,26,516782,657277,663698,0,27.1,13.130999999999998,0.03903345724907063,5.405386588,12.230761905,2.018454545,0.7738181820000001,81.514244545,0.04631668779663388
832,718641,51,681546,573124,663698,1,28.9,15.265999999999998,0.01818181818181818,2.1535389609999998,9.736333333,2.018454545,0.7738181820000001,81.514244545,0.04631668779663388
833,718544,26,665862,657277,663698,1,28.4,13.130999999999998,0.03903345724907063,5.405386588,12.230761905,2.018454545,0.7738181820000001,81.514244545,0.04631668779663388
834,718230,9,669743,640455,663698,1,28.8,13.884,0.009569377990430622,1.8079246230000001,13.62725,2.018454545,0.7738181820000001,81.514244545,0.04631668779663388
835,716632,52,666310,605154,663698,1,27.4,12.704,0.017699115044247787,4.525672727,11.0765,2.018454545,0.7738181820000001,81.514244545,0.04631668779663388
836,716415,54,669707,622554,596117,1,28.4,15.488,0.012345679012345678,4.575891304,12.72,1.8685,0.6112777779999999,82.017183889,0.003549105618732607
