"player_id","player_name","team_name","start_year","end_year","sb_attempts","catcher_stealing_runs","caught_stealing_above_average","n_cs","rate_cs","est_cs_pct","cs_aa_per_throw","seasonal_runner_speed","runner_distance_from_second","pop_time","exchange_time","arm_strength","n_xcs_with_flight_over_xcs","n_xcs_with_exchange_over_xcs","n_xcs_with_accuracy_over_xcs","n_xcs_with_ground_other_over_xcs","n_xcs_with_onfly_other_over_xcs","n_xcs_with_untracked_other_over_xcs"
665804,"Amaya, Miguel","CHC",2023,2023,23,-0.6383640469990928,-0.9820985338447581,3,0.13043478260869565,0.1731347188628156,-0.04269993625411994,"28.660869565",55.075958072978985,"1.977705882","0.643882353","77.472151176",-0.7648471411366958,0.18020026756757995,-0.9123537018796112,1.4406151341248647,-0.9257130925208958,0
668663,"Barrera, Tres","STL",2023,2023,2,-0.3235057369990215,-0.4977011338446485,0,0,0.24885056692232424,-0.24885056692232424,"28.9",56.93092625417354,"2.041","0.7165","76.51614",-0.1018648118849401,-0.06391330712130806,-0.34062861591568977,0.008705601077289488,0,0
641470,"Collins, Zack","CLE",2023,2023,2,-0.5271790227268622,-0.8110446503490188,0,0,0.4055223251745095,-0.4055223251745095,"28.75",61.889950934127434,"2.3315","0.9835","76.012945",-0.167559145997549,-0.6621781346037572,0.15506634838225256,0,-0.13637371812996527,0
641598,"Garver, Mitch","TEX",2023,2023,13,0.27967046978905896,0.43026226121393685,3,0.23076923076923075,0.19767213375277412,0.03309709701645667,"28.369230769",55.860999844928564,"2.004909091","0.715545455","79.58285",-0.02002056177889225,-0.6576637952250936,-0.45223043532405177,0.9466340341108862,0.6135430194310881,0
645444,"Herrera, Jose","AZ",2023,2023,15,1.975284831930117,3.0388997414309493,5,0.33333333333333337,0.1307400172379367,0.2025933160953966,"28.766666667",54.12847541656862,"1.9232","0.6347","79.108704",-0.045540331276315155,0.6089831471889369,1.1526234955310077,0.716683208249636,0.606150221737684,0
643376,"Jansen, Danny","TOR",2023,2023,34,-1.229097333402529,-1.8909189744654291,5,0.14705882352941177,0.20267408748427732,-0.05561526395486557,"28.508823529",55.29725219159566,"1.998346154","0.717538462","78.238990769",-0.6891706936447237,-1.7205405844565624,-1.2643047516751191,2.2252446802633497,-0.44214762495237314,0
680777,"Jeffers, Ryan","MIN",2023,2023,35,-3.3532662051555215,-5.158871084854648,5,0.14285714285714285,0.2902534595672757,-0.14739631671013279,"28.3",57.389020165055264,"1.947083333","0.686208333","81.564095833",0.9946934539378158,-2.3369455363055485,-2.0639841945644695,-0.27350768412038096,-1.5415899464544691,0.062462822652404104
608348,"Kelly, Carson","DET",2023,2023,27,2.0938704414545164,3.2213391406992558,8,0.29629629629629634,0.1769874392333609,0.1193088570629354,"28.740740741",56.25081885990173,"1.94475","0.62455","78.6447275",-0.19019372124634945,0.6919241724718027,3.0109251427457444,0.4277126672323818,-0.4815312309500386,-0.2374978895542848
543510,"McCann, James","BAL",2023,2023,24,1.089217882499801,1.6757198192304628,8,0.33333333333333337,0.2635116741987307,0.06982165913460261,"28.345833333",57.51883053064833,"2.016285714","0.686761905","78.260287143",-0.6531720865063859,-0.503794888795476,1.6456477611728269,0.4322548366438589,0.7547841967156383,0
682515,"Porter, Logan","KC",2023,2023,8,-0.3702648412292135,-0.5696382172757131,1,0.125,0.1962047771594641,-0.07120477715946413,"28.4",56.70511913426382,"1.982875","0.575","77.3133375",-0.5118507319690544,1.577204237783306,-0.7802887500294698,0.009771362659293403,-0.8644743357197884,0
666163,"Rortvedt, Ben","NYY",2023,2023,10,0.6788183307311793,1.0443358934325835,3,0.3,0.1955664106567416,0.10443358934325836,"28.88",56.74602767268712,"1.94925","0.728375","85.484135",0.8311133978558515,-0.9497970473200724,0.7409678680674324,-0.2786209572859261,0.7006726321152983,0
660688,"Ruiz, Keibert","WSH",2023,2023,86,-7.964094060835979,-12.25245240128612,6,0.06976744186046512,0.212237818619606,-0.14247037675914087,"28.33255814",56.324076569134334,"2.063435484","0.685387097","74.736537742",-7.456459344856406,-5.009325046416755,3.354543762147303,-0.7352266411736974,-2.3640644133546087,-0.04192071763195468
661531,"Serven, Brian","COL",2023,2023,3,-0.46141617631901344,-0.7098710404907899,0,0,0.23662368016359664,-0.23662368016359664,"28.633333333",59.14700494264449,"2.017666667","0.771666667","79.17839",0.016365805954912084,-0.3397914107471548,-0.33383051476191744,-0.11099732891889844,0.05838240798226865,0
620443,"Torrens, Luis","SEA",2023,2023,2,-0.14811043984616304,-0.22786221514794314,0,0,0.11393110757397157,-0.11393110757397157,"29.2",54.0176149129279,"1.9115","0.6505","77.93355",-0.014229370110130129,0.03351641429233952,0.11480391809483478,0,-0.36195317742498734,0
624431,"Trevino, Jose","NYY",2023,2023,22,-0.31212057322550546,-0.48018549727000837,4,0.18181818181818182,0.20364479533045493,-0.021826613512273094,"28.363636364",55.665200080889875,"1.9810625","0.6499375","75.00304625",-1.5443017339166338,-0.3846485171145252,0.27594542600809413,1.2334440312509831,-0.06062470349792598,0
595453,"Wallach, Chad","LAA",2023,2023,21,-0.6744351827938028,-1.0375925889135427,4,0.19047619047619047,0.2398853613768354,-0.04940917090064488,"28.380952381",57.616089904927485,"1.978882353","0.666117647","78.648498235",-0.41424795423122096,0.27276859373209006,-0.7317839649660579,4.163336342344337e-17,-0.16432926344835425,0
669224,"Wells, Austin","NYY",2023,2023,11,-1.0184677234275474,-1.5668734206577652,1,0.0909090909090909,0.2333521291507059,-0.14244303824161506,"28.618181818",56.44534673505063,"1.9075","0.60325","80.64813875",0.20299306730170574,0.18968942253626953,-0.5356201639368643,-0.27808147239283887,-1.1458542741660376,0
642851,"Wynns, Austin","COL",2023,2023,24,3.4352991503122046,5.28507561586493,10,0.41666666666666663,0.1964551826722946,0.22021148399437207,"28.475",55.4373239461903,"1.903727273","0.563636364","76.900078182",-1.2403067546847173,4.569438281709269,0.44965003368168976,0.1033168279472314,1.4029772272114562,0
605131,"Barnes, Austin","LAD",2023,2023,41,-2.878384686409085,-4.428284132937054,2,0.048780487804878044,0.15678741787651349,-0.10800693007163546,"28.634146341",56.07341283062215,"2.004464286","0.608857143","73.100725357",-3.568246363041655,1.533307807624832,-1.4194479701252414,0.009768432083923834,-0.9102179731413811,-0.07344806633753269
